embedding_row	input_index	clean_id	label	split	cluster_id	sequence_length	record_file
984	984	seq_74fd8acfad6b7239c8c29429850c6f92413c2a5123e3405359ce2784720d1afa	0	existing_challenge	seq_74fd8acfad6b7239c8c29429850c6f92413c2a5123e3405359ce2784720d1afa	194	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/96/965aa3bfeef17277351864e6ad779c314f66d723b6c7265d222d0b8041057254.npy
985	985	seq_9de3038f5522df6d4e81fc19ef99b9da4c9cad2706b3943f3cd9b529810bc601	0	existing_challenge	seq_9de3038f5522df6d4e81fc19ef99b9da4c9cad2706b3943f3cd9b529810bc601	243	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/bc/bc098a9aa5596aadeeeb9f689ce07c10a34bbe4514936cd24ca6c8bee711dff2.npy
986	986	seq_3f2c7c86ea403959f388cda524fe684dac333f0d41fe25e212399dd6c9852218	0	existing_challenge	seq_3f2c7c86ea403959f388cda524fe684dac333f0d41fe25e212399dd6c9852218	376	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/8e/8e279e2f2de127a8ba4f49558eb3f2d1cfaff1327dc15a790f0f629b34c0b9f4.npy
987	987	seq_1bd7452419ef2960198e2ea9d9b3e56bb25f7e467af518d119cffb1614cfb2aa	0	existing_challenge	seq_1bd7452419ef2960198e2ea9d9b3e56bb25f7e467af518d119cffb1614cfb2aa	147	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/a7/a79f38fe09d1d4b4738c48c288441ae66e0cd56865f6ca3d8e4ab18bc725fc9e.npy
988	988	seq_c118d3be5d9e04a535d5b3c94e49971708a1c0e0d5657c8e0dcd80aca38096df	0	existing_challenge	seq_c118d3be5d9e04a535d5b3c94e49971708a1c0e0d5657c8e0dcd80aca38096df	127	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/54/54bc04368484bb49020030dd61f6ae693d55304af8495d28faf02fd7909883c5.npy
989	989	seq_50b5261d7c3695446a7c1bea1fd19085c13ea247811f4cbedd4b197f0eb2a9ed	0	existing_challenge	seq_50b5261d7c3695446a7c1bea1fd19085c13ea247811f4cbedd4b197f0eb2a9ed	359	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/a1/a15817d97247c9531e399e35a3b4b2609fe082e03961e1e14e6a7fb95ffe0745.npy
990	990	seq_c3141e9ab908a607cf29c4fe1e295fd113d6c727fcadb7be70525e0b8817a5c1	0	existing_challenge	seq_c3141e9ab908a607cf29c4fe1e295fd113d6c727fcadb7be70525e0b8817a5c1	399	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/25/259af48eeadf2e46e8b8b9a282cbfb3d66e3471d772f2cc84d398b2ddb8997c9.npy
991	991	seq_a59cc46859f4059fa701c2ec5aa6a49aa4f7b8b2f95d67cfe7f1ec22767b3046	0	existing_challenge	seq_a59cc46859f4059fa701c2ec5aa6a49aa4f7b8b2f95d67cfe7f1ec22767b3046	1091	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/06/0680f4bc6fe87cd0b7ab21903aa7e32fbd84a3c313f3b00bc50531fd0899c14a.npy
992	992	seq_9c34e8296ea8baf21a44781c5a16fb1c60aa26210602e47ed109216789f913f9	0	existing_challenge	seq_9c34e8296ea8baf21a44781c5a16fb1c60aa26210602e47ed109216789f913f9	136	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/f2/f2a141ebe131e68f2c9df120fff7ee4a9e2cecdca2737111d029e065b730857c.npy
993	993	seq_dc01b583386e5ad6a90e0682c183c9698877bd348fc896456ad0d9a83a13f9f1	0	existing_challenge	seq_dc01b583386e5ad6a90e0682c183c9698877bd348fc896456ad0d9a83a13f9f1	333	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/2c/2c3b1e8d094c75e75bcb81cd3372fcd322adcd6ff2b282d859b59d593dde7a64.npy
994	994	seq_9acefee54dc39778c40b078db046d63103b64071c8861f48e04147898f43ce66	0	existing_challenge	seq_9acefee54dc39778c40b078db046d63103b64071c8861f48e04147898f43ce66	97	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/cb/cbf3a08f3048c7abcebdaece089ebb35c2438d79d589f516cbdf52c89205355c.npy
995	995	seq_a2cd9385ced287e3fdafb8d8881ac76eb0b5cfca00267d27220926ae5615bc9a	0	existing_challenge	seq_a2cd9385ced287e3fdafb8d8881ac76eb0b5cfca00267d27220926ae5615bc9a	247	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/54/5463307613a49185dd202e73761cb20ff57a69116227a18ab08f0f764936c8b9.npy
996	996	seq_89fb446a73e305968e0012e5da2454b02049f2b4b5b957a0e841ba91651d76a3	0	existing_challenge	seq_89fb446a73e305968e0012e5da2454b02049f2b4b5b957a0e841ba91651d76a3	445	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/e5/e542aa5f72c062d12f05e7552cbe085d42c1ec51bf2efe03a70b35753686623e.npy
997	997	seq_adf3669f54741aa58e11055d0b12b81a2f6b5a53e784e53b71a3d0f31ed0ef28	0	existing_challenge	seq_adf3669f54741aa58e11055d0b12b81a2f6b5a53e784e53b71a3d0f31ed0ef28	395	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/89/894ce5645839e96b5a5995eccc1dd26cd15e295f942f8b0a6c3077c75229e627.npy
998	998	seq_00a3940c337f0922dee6ba553974f6a7bb7aa0c7a5239c9330703d01595fbddc	0	existing_challenge	seq_00a3940c337f0922dee6ba553974f6a7bb7aa0c7a5239c9330703d01595fbddc	700	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/b5/b53435abeb53ed3f1a419a8f16c23c612c021d5aa8a6d6d37cb51c0ac7c8757a.npy
999	999	seq_4b3e6281192d834000708e49691492286f6281ae0a47c869672f8cccf811b43f	0	existing_challenge	seq_4b3e6281192d834000708e49691492286f6281ae0a47c869672f8cccf811b43f	291	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/39/39223cd410374e8f4bc646bce8daa7323951718bf90b69798579b6cbd7e17e1e.npy
1000	1000	seq_11adce4453f950b1f37bedc01f648b5e62c15f6a8015a125d1853bf37e2c9bb7	0	existing_challenge	seq_11adce4453f950b1f37bedc01f648b5e62c15f6a8015a125d1853bf37e2c9bb7	332	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/df/dff032b9b89aee36b3bbba0c5681b5c1353eca84f35a074de90f23ad6a207aad.npy
1001	1001	seq_e57c128fbe1186198d27aa7981f74a5de849f7b14575e4ea61d667dc189e2c45	0	existing_challenge	seq_e57c128fbe1186198d27aa7981f74a5de849f7b14575e4ea61d667dc189e2c45	267	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/5c/5c1ea8a6f42cd2a05dbe0d00576fb9ea05734260cbb377fc07dc0d27c0a5583c.npy
1002	1002	seq_32fd559fb38f9472702e586330819bcc0c03e79173aa74970da00075f5661e25	0	existing_challenge	seq_32fd559fb38f9472702e586330819bcc0c03e79173aa74970da00075f5661e25	196	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/e3/e388bb49ee9633fe83434afc6a2284b920203a2a1664f8b01770181217b950bf.npy
1003	1003	seq_6d1bb24cab6158fe6f11ab798f99ad964e4401a1f4e12affb07ad7877b018a94	0	existing_challenge	seq_6d1bb24cab6158fe6f11ab798f99ad964e4401a1f4e12affb07ad7877b018a94	344	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/7e/7ee7fc545647cc103f07510b56e10914ab8894cc733cef9a55db8b658b14ef54.npy
1004	1004	seq_a4a9676779c3ba4b1be79e68f7f3d849ee4f1b95e94782d747e4c4b4472d7f6d	0	existing_challenge	seq_a4a9676779c3ba4b1be79e68f7f3d849ee4f1b95e94782d747e4c4b4472d7f6d	115	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/c4/c4feb589cbe5f4079de98bedc83f78dd4df43dd18c03365318891f3a65a89a4d.npy
1005	1005	seq_8c2e72a84e85e5695e49260a2685071174a23d9ca379ab7013642e4c25b0dc7a	0	existing_challenge	seq_8c2e72a84e85e5695e49260a2685071174a23d9ca379ab7013642e4c25b0dc7a	445	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/49/495469ba420fe48d458ba42aed128daef2c31d45fa4167c9ef4b7859a1b6564f.npy
1006	1006	seq_34323f9e2367e2dcedb7f9e8276caf674c96d03023dad58176163ef7da356441	0	existing_challenge	seq_34323f9e2367e2dcedb7f9e8276caf674c96d03023dad58176163ef7da356441	477	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/6b/6b960bae029ed3f342807e17fd357d7a17a3192b6680d191ace316e650b6af6a.npy
1007	1007	seq_4efdb7100d2ddd219a15a86e2447a0557535ef4682018b30d9744aba5c113541	0	existing_challenge	seq_4efdb7100d2ddd219a15a86e2447a0557535ef4682018b30d9744aba5c113541	104	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/f4/f4d0ed11df3177e3ee2dcf7ccd0cf1e50f9eecf2eba95bee63c6445cb4e0e9ed.npy
1008	1008	seq_c3258fb58409e966a06ebe16833ae71b55480d44d553857e5c8a01273a2417b4	0	existing_challenge	seq_c3258fb58409e966a06ebe16833ae71b55480d44d553857e5c8a01273a2417b4	103	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/76/761675fe2c87a60bb9b61e2e115554bf6e2a6713b4566d75ce82dddd5e47bcc3.npy
1009	1009	seq_fb58ce9bad6efff515c5fd9ba651862816dd33369d86a0b3162f32ffcc18e88d	0	existing_challenge	seq_fb58ce9bad6efff515c5fd9ba651862816dd33369d86a0b3162f32ffcc18e88d	178	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/ee/eedf7a353a6cb7ea652cdd8c6191c6fc8bd279810f0c9ff7d67b1b3e3efd53a7.npy
1010	1010	seq_303ef461f60b36fe6c3ba89ed07e69e708548b706ae521b830a2a351bbce3149	0	existing_challenge	seq_303ef461f60b36fe6c3ba89ed07e69e708548b706ae521b830a2a351bbce3149	225	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/96/9600e21ff311ab96a67f4dfd804843bc8fd677c97ceb8b61540040765bdabacd.npy
1011	1011	seq_547e886bb42713eb6e270ce110f6196c0c9e01493dcb81d24d8c22d10db61d9b	0	existing_challenge	seq_547e886bb42713eb6e270ce110f6196c0c9e01493dcb81d24d8c22d10db61d9b	118	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/44/445f2fa5846978f54baf0d708bee1399a81cc56b6efc2cb935c855056d84a746.npy
1012	1012	seq_29747941e334ec4f162c9c8c0314fb254c68e25413324cf403c13b2a03e33eb4	0	existing_challenge	seq_29747941e334ec4f162c9c8c0314fb254c68e25413324cf403c13b2a03e33eb4	678	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/16/1636a06178a5374944db59dda62b1373e023607f4cb57d4c5af76e50e8fe735a.npy
1013	1013	seq_fd45440534062c5661d4759de7eac4a4fc5cce800034388320ad88360475c684	0	existing_challenge	seq_fd45440534062c5661d4759de7eac4a4fc5cce800034388320ad88360475c684	56	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/35/358e8041a9a94d2ec78dfa62c867ad17323b02600cb2f43013b4d58b9f8e0aa7.npy
1014	1014	seq_9cf7f0245e8c175844d62c959160dc692be7f28ab9138d86f702285fae33840a	0	existing_challenge	seq_9cf7f0245e8c175844d62c959160dc692be7f28ab9138d86f702285fae33840a	190	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/23/236120d1425b36ffd21fe7db7e361410173b92cb81b8972db5b3043375d7ffd5.npy
1015	1015	seq_2df09011a00ce7fa5889d51cc58631695fd46af96782b5f246f24d016b0bcc1a	0	existing_challenge	seq_2df09011a00ce7fa5889d51cc58631695fd46af96782b5f246f24d016b0bcc1a	217	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/2d/2d4a9d1b9f8571ee1a4f345cca86b283f407cda223c96d99c78edfd5c17279b9.npy
1016	1016	seq_3d50baa71baea9c80f160ee01b45e71b5910540e4dff04cb5a6dbe2439b518d1	0	existing_challenge	seq_3d50baa71baea9c80f160ee01b45e71b5910540e4dff04cb5a6dbe2439b518d1	272	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/91/91266446a7e542af6846aebd553dd1094c0e5e790b836fa639e9e7dc7063f249.npy
1017	1017	seq_f0ad963c3317d465e0330c5b5d6c6221094adf01b2223b97e4b079d178e3e442	0	existing_challenge	seq_f0ad963c3317d465e0330c5b5d6c6221094adf01b2223b97e4b079d178e3e442	438	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/cc/cc2f8dda2bc10b847c173ffb8fcd01dbed9f6fa0f40b1a65f86d06211a2dbe96.npy
1018	1018	seq_32142f704e8a2be15babd0d783931755fb6dcb2d069d0cb3f09361b892a92030	0	existing_challenge	seq_32142f704e8a2be15babd0d783931755fb6dcb2d069d0cb3f09361b892a92030	541	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/0a/0a1a2d788efde77735931c83c07c06e3d06e6e751d88d6df71d15083c003aa95.npy
1019	1019	seq_617ddd68c076ea9122820866f0d7ea56a3fcb3ca5aea3f4f064c1f0afa0a21e9	0	existing_challenge	seq_617ddd68c076ea9122820866f0d7ea56a3fcb3ca5aea3f4f064c1f0afa0a21e9	282	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/17/1719b0fd9c1417423148cb2ba628d96bda8ee9ae6334a3977216abd970c5cefb.npy
1020	1020	seq_c5968dbb2c0c64671a34f2802d262d5198f0da494646a2e8668880a45870a23e	0	existing_challenge	seq_c5968dbb2c0c64671a34f2802d262d5198f0da494646a2e8668880a45870a23e	111	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/e6/e60db7976a171819469b2b31ba98867cabb941d690aa2745a5615d7c902287c5.npy
1021	1021	seq_d96d6fdf624611214ac6218d7bac69ebae071b092b8ac80a184ec7db83f2a17b	0	existing_challenge	seq_d96d6fdf624611214ac6218d7bac69ebae071b092b8ac80a184ec7db83f2a17b	417	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/57/57797408c3a47c2ca285b98b02ad7fed486b33d0ba3b0cf19fc2813624062309.npy
1022	1022	seq_5866aeb8d22d66b5f9eddeb5423a863a0a767886b7bad6eac75e9915554515d9	0	existing_challenge	seq_5866aeb8d22d66b5f9eddeb5423a863a0a767886b7bad6eac75e9915554515d9	142	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/46/46fa92e5b3cf4e9c5884b2feab43c53733b73c012f582bf95cabd718c7b0fb94.npy
1023	1023	seq_d4aba9dd5acb3850f1bcefa5045a2e078d96b3e568ecda57fdef86c060a10de6	0	existing_challenge	seq_d4aba9dd5acb3850f1bcefa5045a2e078d96b3e568ecda57fdef86c060a10de6	416	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/32/3272d61cb2958aa7d01b02810a5b086a7ffd190ccfa9b5364c312d50f32b79b4.npy
1024	1024	seq_b97adedd52d7e7a5619504ea14c32863c0e7941a3fc10a957b4b0fc1dc719bf3	0	existing_challenge	seq_b97adedd52d7e7a5619504ea14c32863c0e7941a3fc10a957b4b0fc1dc719bf3	458	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/b1/b1e82f1aeba6426326cd29777d45dff72016d6fb3627704f08e951bfa7146063.npy
1025	1025	seq_dc3acbb33a1bace52a1e8efec7c6204f07af66d56538c23bc65668f5617ce145	0	existing_challenge	seq_dc3acbb33a1bace52a1e8efec7c6204f07af66d56538c23bc65668f5617ce145	238	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/d1/d1b3e9bac54b49aeb36b87c2729bbd99fdf54c1a212a607575447d471bc56f8c.npy
1026	1026	seq_8cfc00bc2f0069d4bccc27994cb4f10fc7ada747cca09952da765130a77877b0	0	existing_challenge	seq_8cfc00bc2f0069d4bccc27994cb4f10fc7ada747cca09952da765130a77877b0	169	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/1e/1e4c2c412ec9ae21f7246a9c9e2b9d9d0ae5991d9185a8f4809ea8abeccb50a7.npy
1027	1027	seq_37417c0f58c7c24d59d093f38dafe1175769eeaed248747674a6ea6f0695c1ac	0	existing_challenge	seq_37417c0f58c7c24d59d093f38dafe1175769eeaed248747674a6ea6f0695c1ac	255	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/84/84563ba91cff75caa79f2c709186ec46bad0cd3b5849a9e36b7866eb009e6efc.npy
1028	1028	seq_2cbedea06c59b79dd37fd9a3c655c4e3861506ff39ff003f54776c9c3d005fb7	0	existing_challenge	seq_2cbedea06c59b79dd37fd9a3c655c4e3861506ff39ff003f54776c9c3d005fb7	241	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/e0/e04ebd888d4320df96c0a4a53df17feda69897c742a64c4e6bda2bc7c42def10.npy
1029	1029	seq_3b5746546a436d19d294cc06d2da49e37f460943ce3070e1d8d3525cdf3c588e	0	existing_challenge	seq_3b5746546a436d19d294cc06d2da49e37f460943ce3070e1d8d3525cdf3c588e	375	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/7d/7db0c2d7bc3cd6c4ac97a10f71b0921284a9df9c1c42b8fa30e59c75809b6013.npy
1030	1030	seq_d9abaaec2d5fb704f48b4fff6773b20a1b2a8ab54167a5b54cbf45df835374a9	0	existing_challenge	seq_d9abaaec2d5fb704f48b4fff6773b20a1b2a8ab54167a5b54cbf45df835374a9	217	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/78/78f65ebe54e5c1121b26c2faeb38bc863f13b628640b0f73c51f569c06ce994e.npy
1031	1031	seq_664072c1473b10f51becb2b67bbbbd65c170d1678bcb8f6051cdc6ce9713f643	0	existing_challenge	seq_664072c1473b10f51becb2b67bbbbd65c170d1678bcb8f6051cdc6ce9713f643	334	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/c2/c27b70951676942a907b45c96e61313667df6b8b06d7dd199ca0489b248bf9ac.npy
1032	1032	seq_584a161dda874f134d35cf94b51b0bc96665bd34790887cafcdcca718bbaa7c2	0	existing_challenge	seq_584a161dda874f134d35cf94b51b0bc96665bd34790887cafcdcca718bbaa7c2	231	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/d5/d57ca3fe1db3291c8e70ce6e61a2481b7103c42ac87c146871740f024e38014e.npy
1033	1033	seq_47fb5b6b5fc6ddd7f55b13e3e65c4d9d2b311b86fac68623fe55318921acaafc	0	existing_challenge	seq_47fb5b6b5fc6ddd7f55b13e3e65c4d9d2b311b86fac68623fe55318921acaafc	250	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/89/8940f8d4e71a48e292ec6cfd3ed5f7f9c706d1bc18dadca43d119aadd2c44f4e.npy
1034	1034	seq_3d4e0b48705e443017c7bde735c38a5e8da6ec2f550b4d9981a561928a61a515	0	existing_challenge	seq_3d4e0b48705e443017c7bde735c38a5e8da6ec2f550b4d9981a561928a61a515	254	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/16/1658d2e2fc78485d7ae6d5bd66a0c03d3f5a7e24a714226383d2e6cc8798f154.npy
1035	1035	seq_96574ce01fba91873a222434b2767d0d0ba944782184c1ded6b799f3cac5f7a3	0	existing_challenge	seq_96574ce01fba91873a222434b2767d0d0ba944782184c1ded6b799f3cac5f7a3	550	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/57/5777ac8528cd5b19cf005f8c5bcf28831ec962c8542cea25c6bdb4a3aba2509d.npy
1036	1036	seq_4180c6e3d1059b398e33bff79fd1e0793a2c33feab448f2a2d5cec8353c65356	0	existing_challenge	seq_4180c6e3d1059b398e33bff79fd1e0793a2c33feab448f2a2d5cec8353c65356	275	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/57/5722e94e4f912d82ae5a851616fd815d30964ce48631f4e107e109e677ea1967.npy
1037	1037	seq_065c9cd1b62cf4528d87f175e03ad65451148309228f7f367d0b8e4faab03757	0	existing_challenge	seq_065c9cd1b62cf4528d87f175e03ad65451148309228f7f367d0b8e4faab03757	245	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/e2/e2b43d6be9dacc160ce830e7e8d696fcda595715493f2f0935b841e8311c59d8.npy
1038	1038	seq_98c577757a1d0be3edc8ebaea831938d8a4b0622791d639a6db2c6abe2226b05	0	existing_challenge	seq_98c577757a1d0be3edc8ebaea831938d8a4b0622791d639a6db2c6abe2226b05	189	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/08/082087e74eedc80c022423e0468aef7994b8a8f82652afe3822a75eba89bd2d9.npy
1039	1039	seq_d0bc9dd61d091bd486ce49d8c355e5cf039e746caf10383d236339b14e9cc40e	0	existing_challenge	seq_d0bc9dd61d091bd486ce49d8c355e5cf039e746caf10383d236339b14e9cc40e	155	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/b4/b408e6d6f0954efaf0046a125dab8d5ea6c8e9d2298cf316523afc8757934d9c.npy
1040	1040	seq_41e8cf69b91a70fd31a6ce959c9e82e757fd33794fb6914b0d7d8cf071ba63f3	0	existing_challenge	seq_41e8cf69b91a70fd31a6ce959c9e82e757fd33794fb6914b0d7d8cf071ba63f3	386	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/e4/e45d88f541f821f3e9b3427776d7b90ae50970fa76aeaefe24f110953e4bbfd9.npy
1041	1041	seq_bc9d1b07c5d0240443d9e195cb75255e7a804ffb3927c06ea9f597cae9306a59	0	existing_challenge	seq_bc9d1b07c5d0240443d9e195cb75255e7a804ffb3927c06ea9f597cae9306a59	81	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/b1/b1ad9f9e8e3cff003fa8f397cf924bd5f4272fc956618a255b86cd8ab8c50e3d.npy
1042	1042	seq_9fa6078c4f31a449150389fe51999192063dc3ebb236280f23e31ebc55a3d04a	0	existing_challenge	seq_9fa6078c4f31a449150389fe51999192063dc3ebb236280f23e31ebc55a3d04a	143	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/ee/ee159279fbef74c853c4bb6a79aa80650cedfc2976495b322130064f64349030.npy
1043	1043	seq_489a3ae0f3820b69281a04c06424bbf08340b4ed717522ad70b95ed886856f31	0	existing_challenge	seq_489a3ae0f3820b69281a04c06424bbf08340b4ed717522ad70b95ed886856f31	403	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/fc/fc9430a5be8389fff4b7168868a74d61e0d0484190b1d8a86363d1fa4a137830.npy
1044	1044	seq_1b40820f2dd30111b0ad8d2a26c4f28166b28c23528d9527ec07d64e31267121	0	existing_challenge	seq_1b40820f2dd30111b0ad8d2a26c4f28166b28c23528d9527ec07d64e31267121	112	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/c2/c23a2d16bc4b2b76f03239fefed6456cd715afbb427196969b6169c7b0483116.npy
1045	1045	seq_3f80ed523f794c7c155b6d8e290458fd85ef0ab06e05c976ddb3986ab03c95ad	0	existing_challenge	seq_3f80ed523f794c7c155b6d8e290458fd85ef0ab06e05c976ddb3986ab03c95ad	152	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/88/88abbe60aaa69833b3e6eadd182c0146d4175815a9638ee96b6fa3b5a81041db.npy
1046	1046	seq_b95af0202dc99cd99bf63a1241d81e09cbdbc814f68b1b8cc55fbc86e3f305bd	0	existing_challenge	seq_b95af0202dc99cd99bf63a1241d81e09cbdbc814f68b1b8cc55fbc86e3f305bd	577	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/da/dad082afb3d512cde1740f959558e3809eb34d1ba28b4e198dae40859dffee1e.npy
1047	1047	seq_050033be0124ff49e86baecbfff6b2d00e9eca3a49bb6b0d91a92dd1e683b36f	0	existing_challenge	seq_050033be0124ff49e86baecbfff6b2d00e9eca3a49bb6b0d91a92dd1e683b36f	114	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/6d/6df7c2b33e1f267c9cc28abe0197016e0011b369b7d1a90562482146f1bb25e6.npy
1048	1048	seq_bf5a1df3e2d3cdfe419ed5e0ce45c412fc919526a11a875c4a084458297e8796	0	existing_challenge	seq_bf5a1df3e2d3cdfe419ed5e0ce45c412fc919526a11a875c4a084458297e8796	457	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/19/192104c30fe553e2df16bb4fc105abe18cdb8f82c415bf88e9d8e98d552ac457.npy
1049	1049	seq_9e2931f249bf0948bea45a2ae9692eecb0da39bfeacd9ff7972aab8ea297dc75	0	existing_challenge	seq_9e2931f249bf0948bea45a2ae9692eecb0da39bfeacd9ff7972aab8ea297dc75	159	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/6a/6a8f877e0cef379467969aff446e99be0bec0d0575ff19dff8ecb64d5d6815cc.npy
1050	1050	seq_e2a97c93e92cf94ac82d4f6b2ff10f4fe2d8a365e54c56d0326bffef1707e714	0	existing_challenge	seq_e2a97c93e92cf94ac82d4f6b2ff10f4fe2d8a365e54c56d0326bffef1707e714	1028	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/9f/9fb36b159cd6fd1078dbd5740d321ff12f8e6f753b4a18bac5d7714f033cfd25.npy
1051	1051	seq_a7bb7e60c4eb0fcc661d676d71308d752d217d51ade806701d475f64c5f8ffab	0	existing_challenge	seq_a7bb7e60c4eb0fcc661d676d71308d752d217d51ade806701d475f64c5f8ffab	363	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/54/54c49252903114748485f477c67e012aa5120d0c60197154b66aa6fcfb79f65c.npy
1052	1052	seq_cd257ae3f8e3f651fe7ac7c8a4307015d6065e9e09622c799f9943bf19f47ab6	0	existing_challenge	seq_cd257ae3f8e3f651fe7ac7c8a4307015d6065e9e09622c799f9943bf19f47ab6	122	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/01/010acea0066b8acab728e900bea647231e2b04e7ebb0ae49f90f0c212442e47b.npy
1053	1053	seq_6b500a21a069da655fe4cebf583f3ed54636fcfe164af8166421167151dfa80c	0	existing_challenge	seq_6b500a21a069da655fe4cebf583f3ed54636fcfe164af8166421167151dfa80c	272	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/e3/e3f6aeb29806ed525ba20105b4392cf7f6e0192e01afb8e97676af1880da30f4.npy
1054	1054	seq_f9f94a265ab8aa20bf32fa4679f29b219eeec154af3c2432725c2201236fc333	0	existing_challenge	seq_f9f94a265ab8aa20bf32fa4679f29b219eeec154af3c2432725c2201236fc333	751	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/06/068ff5f8de8dbd156dae25d6dee3bb89758749afd3e161ec924788bdb90d2a6e.npy
