record_order	clean_id	record_id	dataset	label	sequence_sha256	strict40_independent	strict25_independent	final_v3_calibrated_probability	final_v3_threshold	final_v3_prediction
985	seq_9de3038f5522df6d4e81fc19ef99b9da4c9cad2706b3943f3cd9b529810bc601	HCNEW0986	haloclass_newtest1402	1	9de3038f5522df6d4e81fc19ef99b9da4c9cad2706b3943f3cd9b529810bc601	False	False	0.9828994205046931	0.47000000000000003	1
986	seq_3f2c7c86ea403959f388cda524fe684dac333f0d41fe25e212399dd6c9852218	HCNEW0987	haloclass_newtest1402	1	3f2c7c86ea403959f388cda524fe684dac333f0d41fe25e212399dd6c9852218	True	True	0.9999711222646458	0.47000000000000003	1
987	seq_1bd7452419ef2960198e2ea9d9b3e56bb25f7e467af518d119cffb1614cfb2aa	HCNEW0988	haloclass_newtest1402	0	1bd7452419ef2960198e2ea9d9b3e56bb25f7e467af518d119cffb1614cfb2aa	True	True	0.000849227455173703	0.47000000000000003	0
988	seq_c118d3be5d9e04a535d5b3c94e49971708a1c0e0d5657c8e0dcd80aca38096df	HCNEW0989	haloclass_newtest1402	1	c118d3be5d9e04a535d5b3c94e49971708a1c0e0d5657c8e0dcd80aca38096df	True	True	0.07455894527446405	0.47000000000000003	0
989	seq_50b5261d7c3695446a7c1bea1fd19085c13ea247811f4cbedd4b197f0eb2a9ed	HCNEW0990	haloclass_newtest1402	0	50b5261d7c3695446a7c1bea1fd19085c13ea247811f4cbedd4b197f0eb2a9ed	True	True	0.04439431553261022	0.47000000000000003	0
990	seq_c3141e9ab908a607cf29c4fe1e295fd113d6c727fcadb7be70525e0b8817a5c1	HCNEW0991	haloclass_newtest1402	0	c3141e9ab908a607cf29c4fe1e295fd113d6c727fcadb7be70525e0b8817a5c1	True	True	0.021619585234208472	0.47000000000000003	0
991	seq_a59cc46859f4059fa701c2ec5aa6a49aa4f7b8b2f95d67cfe7f1ec22767b3046	HCNEW0992	haloclass_newtest1402	1	a59cc46859f4059fa701c2ec5aa6a49aa4f7b8b2f95d67cfe7f1ec22767b3046	False	False	0.9999766841455058	0.47000000000000003	1
992	seq_9c34e8296ea8baf21a44781c5a16fb1c60aa26210602e47ed109216789f913f9	HCNEW0993	haloclass_newtest1402	1	9c34e8296ea8baf21a44781c5a16fb1c60aa26210602e47ed109216789f913f9	True	True	0.006650140763259013	0.47000000000000003	0
993	seq_dc01b583386e5ad6a90e0682c183c9698877bd348fc896456ad0d9a83a13f9f1	HCNEW0994	haloclass_newtest1402	1	dc01b583386e5ad6a90e0682c183c9698877bd348fc896456ad0d9a83a13f9f1	True	True	0.9579308666188557	0.47000000000000003	1
994	seq_9acefee54dc39778c40b078db046d63103b64071c8861f48e04147898f43ce66	HCNEW0995	haloclass_newtest1402	0	9acefee54dc39778c40b078db046d63103b64071c8861f48e04147898f43ce66	True	True	0.06653603958722802	0.47000000000000003	0
995	seq_a2cd9385ced287e3fdafb8d8881ac76eb0b5cfca00267d27220926ae5615bc9a	HCNEW0996	haloclass_newtest1402	0	a2cd9385ced287e3fdafb8d8881ac76eb0b5cfca00267d27220926ae5615bc9a	True	True	0.984888647736078	0.47000000000000003	1
996	seq_89fb446a73e305968e0012e5da2454b02049f2b4b5b957a0e841ba91651d76a3	HCNEW0997	haloclass_newtest1402	0	89fb446a73e305968e0012e5da2454b02049f2b4b5b957a0e841ba91651d76a3	True	True	0.0013033226106392698	0.47000000000000003	0
997	seq_adf3669f54741aa58e11055d0b12b81a2f6b5a53e784e53b71a3d0f31ed0ef28	HCNEW0998	haloclass_newtest1402	0	adf3669f54741aa58e11055d0b12b81a2f6b5a53e784e53b71a3d0f31ed0ef28	True	True	0.21624981483052558	0.47000000000000003	0
998	seq_00a3940c337f0922dee6ba553974f6a7bb7aa0c7a5239c9330703d01595fbddc	HCNEW0999	haloclass_newtest1402	0	00a3940c337f0922dee6ba553974f6a7bb7aa0c7a5239c9330703d01595fbddc	True	True	0.805175166884806	0.47000000000000003	1
999	seq_4b3e6281192d834000708e49691492286f6281ae0a47c869672f8cccf811b43f	HCNEW1000	haloclass_newtest1402	0	4b3e6281192d834000708e49691492286f6281ae0a47c869672f8cccf811b43f	True	True	0.1040843216247696	0.47000000000000003	0
1000	seq_11adce4453f950b1f37bedc01f648b5e62c15f6a8015a125d1853bf37e2c9bb7	HCNEW1001	haloclass_newtest1402	0	11adce4453f950b1f37bedc01f648b5e62c15f6a8015a125d1853bf37e2c9bb7	True	True	0.004800845747714564	0.47000000000000003	0
1001	seq_e57c128fbe1186198d27aa7981f74a5de849f7b14575e4ea61d667dc189e2c45	HCNEW1002	haloclass_newtest1402	0	e57c128fbe1186198d27aa7981f74a5de849f7b14575e4ea61d667dc189e2c45	True	True	0.9996195894050323	0.47000000000000003	1
1002	seq_32fd559fb38f9472702e586330819bcc0c03e79173aa74970da00075f5661e25	HCNEW1003	haloclass_newtest1402	1	32fd559fb38f9472702e586330819bcc0c03e79173aa74970da00075f5661e25	True	True	0.9993150123053768	0.47000000000000003	1
1003	seq_6d1bb24cab6158fe6f11ab798f99ad964e4401a1f4e12affb07ad7877b018a94	HCNEW1004	haloclass_newtest1402	1	6d1bb24cab6158fe6f11ab798f99ad964e4401a1f4e12affb07ad7877b018a94	True	True	0.9990970998747465	0.47000000000000003	1
1004	seq_a4a9676779c3ba4b1be79e68f7f3d849ee4f1b95e94782d747e4c4b4472d7f6d	HCNEW1005	haloclass_newtest1402	1	a4a9676779c3ba4b1be79e68f7f3d849ee4f1b95e94782d747e4c4b4472d7f6d	True	True	0.9983218373282687	0.47000000000000003	1
1005	seq_8c2e72a84e85e5695e49260a2685071174a23d9ca379ab7013642e4c25b0dc7a	HCNEW1006	haloclass_newtest1402	0	8c2e72a84e85e5695e49260a2685071174a23d9ca379ab7013642e4c25b0dc7a	True	True	0.4158280782570146	0.47000000000000003	0
1006	seq_34323f9e2367e2dcedb7f9e8276caf674c96d03023dad58176163ef7da356441	HCNEW1007	haloclass_newtest1402	0	34323f9e2367e2dcedb7f9e8276caf674c96d03023dad58176163ef7da356441	True	True	0.2253002805850743	0.47000000000000003	0
1007	seq_4efdb7100d2ddd219a15a86e2447a0557535ef4682018b30d9744aba5c113541	HCNEW1008	haloclass_newtest1402	0	4efdb7100d2ddd219a15a86e2447a0557535ef4682018b30d9744aba5c113541	True	True	0.9999444765396923	0.47000000000000003	1
1008	seq_c3258fb58409e966a06ebe16833ae71b55480d44d553857e5c8a01273a2417b4	HCNEW1009	haloclass_newtest1402	0	c3258fb58409e966a06ebe16833ae71b55480d44d553857e5c8a01273a2417b4	True	True	0.924944894733326	0.47000000000000003	1
1009	seq_fb58ce9bad6efff515c5fd9ba651862816dd33369d86a0b3162f32ffcc18e88d	HCNEW1010	haloclass_newtest1402	1	fb58ce9bad6efff515c5fd9ba651862816dd33369d86a0b3162f32ffcc18e88d	True	True	0.9992072671549848	0.47000000000000003	1
1010	seq_303ef461f60b36fe6c3ba89ed07e69e708548b706ae521b830a2a351bbce3149	HCNEW1011	haloclass_newtest1402	1	303ef461f60b36fe6c3ba89ed07e69e708548b706ae521b830a2a351bbce3149	True	True	0.9999740473311882	0.47000000000000003	1
1011	seq_547e886bb42713eb6e270ce110f6196c0c9e01493dcb81d24d8c22d10db61d9b	HCNEW1012	haloclass_newtest1402	0	547e886bb42713eb6e270ce110f6196c0c9e01493dcb81d24d8c22d10db61d9b	True	True	0.8427248066954013	0.47000000000000003	1
1012	seq_29747941e334ec4f162c9c8c0314fb254c68e25413324cf403c13b2a03e33eb4	HCNEW1013	haloclass_newtest1402	0	29747941e334ec4f162c9c8c0314fb254c68e25413324cf403c13b2a03e33eb4	True	True	0.7391705457020528	0.47000000000000003	1
1013	seq_fd45440534062c5661d4759de7eac4a4fc5cce800034388320ad88360475c684	HCNEW1014	haloclass_newtest1402	1	fd45440534062c5661d4759de7eac4a4fc5cce800034388320ad88360475c684	True	True	0.990855120790521	0.47000000000000003	1
1014	seq_9cf7f0245e8c175844d62c959160dc692be7f28ab9138d86f702285fae33840a	HCNEW1015	haloclass_newtest1402	0	9cf7f0245e8c175844d62c959160dc692be7f28ab9138d86f702285fae33840a	True	True	0.7684098817862923	0.47000000000000003	1
1015	seq_2df09011a00ce7fa5889d51cc58631695fd46af96782b5f246f24d016b0bcc1a	HCNEW1016	haloclass_newtest1402	1	2df09011a00ce7fa5889d51cc58631695fd46af96782b5f246f24d016b0bcc1a	True	True	0.9942064177395286	0.47000000000000003	1
1016	seq_3d50baa71baea9c80f160ee01b45e71b5910540e4dff04cb5a6dbe2439b518d1	HCNEW1017	haloclass_newtest1402	0	3d50baa71baea9c80f160ee01b45e71b5910540e4dff04cb5a6dbe2439b518d1	True	True	0.9652242093441323	0.47000000000000003	1
1017	seq_f0ad963c3317d465e0330c5b5d6c6221094adf01b2223b97e4b079d178e3e442	HCNEW1018	haloclass_newtest1402	1	f0ad963c3317d465e0330c5b5d6c6221094adf01b2223b97e4b079d178e3e442	True	True	0.9980665054888272	0.47000000000000003	1
1018	seq_32142f704e8a2be15babd0d783931755fb6dcb2d069d0cb3f09361b892a92030	HCNEW1019	haloclass_newtest1402	0	32142f704e8a2be15babd0d783931755fb6dcb2d069d0cb3f09361b892a92030	True	True	0.04563497786004076	0.47000000000000003	0
1019	seq_617ddd68c076ea9122820866f0d7ea56a3fcb3ca5aea3f4f064c1f0afa0a21e9	HCNEW1020	haloclass_newtest1402	0	617ddd68c076ea9122820866f0d7ea56a3fcb3ca5aea3f4f064c1f0afa0a21e9	True	True	0.9670382057692231	0.47000000000000003	1
1020	seq_c5968dbb2c0c64671a34f2802d262d5198f0da494646a2e8668880a45870a23e	HCNEW1021	haloclass_newtest1402	0	c5968dbb2c0c64671a34f2802d262d5198f0da494646a2e8668880a45870a23e	True	True	0.9928466271253928	0.47000000000000003	1
1021	seq_d96d6fdf624611214ac6218d7bac69ebae071b092b8ac80a184ec7db83f2a17b	HCNEW1022	haloclass_newtest1402	0	d96d6fdf624611214ac6218d7bac69ebae071b092b8ac80a184ec7db83f2a17b	True	True	0.9910063279936748	0.47000000000000003	1
1022	seq_5866aeb8d22d66b5f9eddeb5423a863a0a767886b7bad6eac75e9915554515d9	HCNEW1023	haloclass_newtest1402	0	5866aeb8d22d66b5f9eddeb5423a863a0a767886b7bad6eac75e9915554515d9	True	True	0.0682680618965183	0.47000000000000003	0
1023	seq_d4aba9dd5acb3850f1bcefa5045a2e078d96b3e568ecda57fdef86c060a10de6	HCNEW1024	haloclass_newtest1402	1	d4aba9dd5acb3850f1bcefa5045a2e078d96b3e568ecda57fdef86c060a10de6	True	False	0.9973029238076896	0.47000000000000003	1
1024	seq_b97adedd52d7e7a5619504ea14c32863c0e7941a3fc10a957b4b0fc1dc719bf3	HCNEW1025	haloclass_newtest1402	1	b97adedd52d7e7a5619504ea14c32863c0e7941a3fc10a957b4b0fc1dc719bf3	True	True	0.9994305539702444	0.47000000000000003	1
1025	seq_dc3acbb33a1bace52a1e8efec7c6204f07af66d56538c23bc65668f5617ce145	HCNEW1026	haloclass_newtest1402	1	dc3acbb33a1bace52a1e8efec7c6204f07af66d56538c23bc65668f5617ce145	True	True	0.9999815795150616	0.47000000000000003	1
1026	seq_8cfc00bc2f0069d4bccc27994cb4f10fc7ada747cca09952da765130a77877b0	HCNEW1027	haloclass_newtest1402	1	8cfc00bc2f0069d4bccc27994cb4f10fc7ada747cca09952da765130a77877b0	True	True	0.6273869478250942	0.47000000000000003	1
1027	seq_37417c0f58c7c24d59d093f38dafe1175769eeaed248747674a6ea6f0695c1ac	HCNEW1028	haloclass_newtest1402	0	37417c0f58c7c24d59d093f38dafe1175769eeaed248747674a6ea6f0695c1ac	True	True	0.6708341909768543	0.47000000000000003	1
1028	seq_2cbedea06c59b79dd37fd9a3c655c4e3861506ff39ff003f54776c9c3d005fb7	HCNEW1029	haloclass_newtest1402	1	2cbedea06c59b79dd37fd9a3c655c4e3861506ff39ff003f54776c9c3d005fb7	True	True	0.011836709921143218	0.47000000000000003	0
1029	seq_3b5746546a436d19d294cc06d2da49e37f460943ce3070e1d8d3525cdf3c588e	HCNEW1030	haloclass_newtest1402	0	3b5746546a436d19d294cc06d2da49e37f460943ce3070e1d8d3525cdf3c588e	True	True	0.015028255480046401	0.47000000000000003	0
1030	seq_d9abaaec2d5fb704f48b4fff6773b20a1b2a8ab54167a5b54cbf45df835374a9	HCNEW1031	haloclass_newtest1402	0	d9abaaec2d5fb704f48b4fff6773b20a1b2a8ab54167a5b54cbf45df835374a9	True	True	0.018726346021821393	0.47000000000000003	0
1031	seq_664072c1473b10f51becb2b67bbbbd65c170d1678bcb8f6051cdc6ce9713f643	HCNEW1032	haloclass_newtest1402	0	664072c1473b10f51becb2b67bbbbd65c170d1678bcb8f6051cdc6ce9713f643	True	True	0.963526190055056	0.47000000000000003	1
1032	seq_584a161dda874f134d35cf94b51b0bc96665bd34790887cafcdcca718bbaa7c2	HCNEW1033	haloclass_newtest1402	0	584a161dda874f134d35cf94b51b0bc96665bd34790887cafcdcca718bbaa7c2	True	True	0.9795110765802537	0.47000000000000003	1
1033	seq_47fb5b6b5fc6ddd7f55b13e3e65c4d9d2b311b86fac68623fe55318921acaafc	HCNEW1034	haloclass_newtest1402	0	47fb5b6b5fc6ddd7f55b13e3e65c4d9d2b311b86fac68623fe55318921acaafc	True	True	0.9232468881137578	0.47000000000000003	1
1034	seq_3d4e0b48705e443017c7bde735c38a5e8da6ec2f550b4d9981a561928a61a515	HCNEW1035	haloclass_newtest1402	1	3d4e0b48705e443017c7bde735c38a5e8da6ec2f550b4d9981a561928a61a515	True	False	0.9999520091759552	0.47000000000000003	1
1035	seq_96574ce01fba91873a222434b2767d0d0ba944782184c1ded6b799f3cac5f7a3	HCNEW1036	haloclass_newtest1402	0	96574ce01fba91873a222434b2767d0d0ba944782184c1ded6b799f3cac5f7a3	True	True	0.9240403070926417	0.47000000000000003	1
1036	seq_4180c6e3d1059b398e33bff79fd1e0793a2c33feab448f2a2d5cec8353c65356	HCNEW1037	haloclass_newtest1402	1	4180c6e3d1059b398e33bff79fd1e0793a2c33feab448f2a2d5cec8353c65356	True	True	0.057649858050516846	0.47000000000000003	0
1037	seq_065c9cd1b62cf4528d87f175e03ad65451148309228f7f367d0b8e4faab03757	HCNEW1038	haloclass_newtest1402	1	065c9cd1b62cf4528d87f175e03ad65451148309228f7f367d0b8e4faab03757	True	True	0.9975927785688293	0.47000000000000003	1
1038	seq_98c577757a1d0be3edc8ebaea831938d8a4b0622791d639a6db2c6abe2226b05	HCNEW1039	haloclass_newtest1402	0	98c577757a1d0be3edc8ebaea831938d8a4b0622791d639a6db2c6abe2226b05	True	True	0.360143495513418	0.47000000000000003	0
1039	seq_d0bc9dd61d091bd486ce49d8c355e5cf039e746caf10383d236339b14e9cc40e	HCNEW1040	haloclass_newtest1402	0	d0bc9dd61d091bd486ce49d8c355e5cf039e746caf10383d236339b14e9cc40e	True	True	0.9920522111132385	0.47000000000000003	1
1040	seq_41e8cf69b91a70fd31a6ce959c9e82e757fd33794fb6914b0d7d8cf071ba63f3	HCNEW1041	haloclass_newtest1402	0	41e8cf69b91a70fd31a6ce959c9e82e757fd33794fb6914b0d7d8cf071ba63f3	True	True	0.8590713727843459	0.47000000000000003	1
1041	seq_bc9d1b07c5d0240443d9e195cb75255e7a804ffb3927c06ea9f597cae9306a59	HCNEW1042	haloclass_newtest1402	1	bc9d1b07c5d0240443d9e195cb75255e7a804ffb3927c06ea9f597cae9306a59	True	True	0.9998230845254005	0.47000000000000003	1
1042	seq_9fa6078c4f31a449150389fe51999192063dc3ebb236280f23e31ebc55a3d04a	HCNEW1043	haloclass_newtest1402	0	9fa6078c4f31a449150389fe51999192063dc3ebb236280f23e31ebc55a3d04a	True	True	0.4938745704648356	0.47000000000000003	1
1043	seq_489a3ae0f3820b69281a04c06424bbf08340b4ed717522ad70b95ed886856f31	HCNEW1044	haloclass_newtest1402	0	489a3ae0f3820b69281a04c06424bbf08340b4ed717522ad70b95ed886856f31	True	True	0.0005695002526907852	0.47000000000000003	0
1044	seq_1b40820f2dd30111b0ad8d2a26c4f28166b28c23528d9527ec07d64e31267121	HCNEW1045	haloclass_newtest1402	0	1b40820f2dd30111b0ad8d2a26c4f28166b28c23528d9527ec07d64e31267121	True	True	0.3688203683411625	0.47000000000000003	0
1045	seq_3f80ed523f794c7c155b6d8e290458fd85ef0ab06e05c976ddb3986ab03c95ad	HCNEW1046	haloclass_newtest1402	0	3f80ed523f794c7c155b6d8e290458fd85ef0ab06e05c976ddb3986ab03c95ad	True	True	0.011653450098472042	0.47000000000000003	0
1046	seq_b95af0202dc99cd99bf63a1241d81e09cbdbc814f68b1b8cc55fbc86e3f305bd	HCNEW1047	haloclass_newtest1402	0	b95af0202dc99cd99bf63a1241d81e09cbdbc814f68b1b8cc55fbc86e3f305bd	True	True	0.057726154709948026	0.47000000000000003	0
1047	seq_050033be0124ff49e86baecbfff6b2d00e9eca3a49bb6b0d91a92dd1e683b36f	HCNEW1048	haloclass_newtest1402	1	050033be0124ff49e86baecbfff6b2d00e9eca3a49bb6b0d91a92dd1e683b36f	True	True	0.3855353348111272	0.47000000000000003	0
1048	seq_bf5a1df3e2d3cdfe419ed5e0ce45c412fc919526a11a875c4a084458297e8796	HCNEW1049	haloclass_newtest1402	0	bf5a1df3e2d3cdfe419ed5e0ce45c412fc919526a11a875c4a084458297e8796	True	True	0.026506946458596446	0.47000000000000003	0
1049	seq_9e2931f249bf0948bea45a2ae9692eecb0da39bfeacd9ff7972aab8ea297dc75	HCNEW1050	haloclass_newtest1402	0	9e2931f249bf0948bea45a2ae9692eecb0da39bfeacd9ff7972aab8ea297dc75	True	True	0.9257052673141252	0.47000000000000003	1
1050	seq_e2a97c93e92cf94ac82d4f6b2ff10f4fe2d8a365e54c56d0326bffef1707e714	HCNEW1051	haloclass_newtest1402	1	e2a97c93e92cf94ac82d4f6b2ff10f4fe2d8a365e54c56d0326bffef1707e714	True	True	0.9997840872289924	0.47000000000000003	1
1051	seq_a7bb7e60c4eb0fcc661d676d71308d752d217d51ade806701d475f64c5f8ffab	HCNEW1052	haloclass_newtest1402	0	a7bb7e60c4eb0fcc661d676d71308d752d217d51ade806701d475f64c5f8ffab	True	True	0.7711139544331506	0.47000000000000003	1
1052	seq_cd257ae3f8e3f651fe7ac7c8a4307015d6065e9e09622c799f9943bf19f47ab6	HCNEW1053	haloclass_newtest1402	0	cd257ae3f8e3f651fe7ac7c8a4307015d6065e9e09622c799f9943bf19f47ab6	True	True	0.31403167823994327	0.47000000000000003	0
1053	seq_6b500a21a069da655fe4cebf583f3ed54636fcfe164af8166421167151dfa80c	HCNEW1054	haloclass_newtest1402	0	6b500a21a069da655fe4cebf583f3ed54636fcfe164af8166421167151dfa80c	True	True	0.7989871915483355	0.47000000000000003	1
1054	seq_f9f94a265ab8aa20bf32fa4679f29b219eeec154af3c2432725c2201236fc333	HCNEW1055	haloclass_newtest1402	0	f9f94a265ab8aa20bf32fa4679f29b219eeec154af3c2432725c2201236fc333	True	True	0.5386225120379786	0.47000000000000003	1
1055	seq_ddba7399bd74c1533300ca8992ed9f1bf3a33844a99ac4220efefef8ee0752cb	HCNEW1056	haloclass_newtest1402	0	ddba7399bd74c1533300ca8992ed9f1bf3a33844a99ac4220efefef8ee0752cb	True	True	0.72967502204072	0.47000000000000003	1
1056	seq_039d8730a8a339cc2fb546e48a29d298d45666b511e2178bd3e09a1c58268bb3	HCNEW1057	haloclass_newtest1402	1	039d8730a8a339cc2fb546e48a29d298d45666b511e2178bd3e09a1c58268bb3	True	True	0.9954608452519959	0.47000000000000003	1
1057	seq_0155b63a37e523287515dc3eb025f9c3837369361a8a9734a63aac4816960f9b	HCNEW1058	haloclass_newtest1402	0	0155b63a37e523287515dc3eb025f9c3837369361a8a9734a63aac4816960f9b	True	True	0.99992974402433	0.47000000000000003	1
1058	seq_80f06801655a439b497a3db49072514f3110f9c199fb26fa98a5571c1980b39e	HCNEW1059	haloclass_newtest1402	1	80f06801655a439b497a3db49072514f3110f9c199fb26fa98a5571c1980b39e	True	False	0.996227948547493	0.47000000000000003	1
1059	seq_b42142937144f0e99097d4a04c3f84b8da158dc7f3538a689f3bfc1131134d52	HCNEW1060	haloclass_newtest1402	1	b42142937144f0e99097d4a04c3f84b8da158dc7f3538a689f3bfc1131134d52	True	True	0.8890602617345215	0.47000000000000003	1
1060	seq_73d0229f6cf733f82efd11378174c3fcbe50a5adcbadae2a5f0e84eb82e02e3e	HCNEW1061	haloclass_newtest1402	0	73d0229f6cf733f82efd11378174c3fcbe50a5adcbadae2a5f0e84eb82e02e3e	True	True	0.2669448700772282	0.47000000000000003	0
1061	seq_2295e45f8ad8ea87929ad1e4290c8499fdc26c187ca840200504fa1c2194c0c5	HCNEW1062	haloclass_newtest1402	1	2295e45f8ad8ea87929ad1e4290c8499fdc26c187ca840200504fa1c2194c0c5	True	True	0.9967350598546865	0.47000000000000003	1
1062	seq_295616856344926e58ac9797ad51a50667e81de9e65932515538bfa156b4f181	HCNEW1063	haloclass_newtest1402	0	295616856344926e58ac9797ad51a50667e81de9e65932515538bfa156b4f181	True	True	0.9999630516313862	0.47000000000000003	1
1063	seq_e8738870f6924ffeb04465e6bf5c42d1e20f0d6b3720bab0066824d0b7459e99	HCNEW1064	haloclass_newtest1402	0	e8738870f6924ffeb04465e6bf5c42d1e20f0d6b3720bab0066824d0b7459e99	True	True	0.03344226495859581	0.47000000000000003	0
1064	seq_f19c50f507c191505d8e6ddb7c4ae6cb39b6d7ccc55cd6194e88b2279fc1e19a	HCNEW1065	haloclass_newtest1402	0	f19c50f507c191505d8e6ddb7c4ae6cb39b6d7ccc55cd6194e88b2279fc1e19a	True	True	0.2038931861798057	0.47000000000000003	0
1065	seq_9cedfb104e3bacff53c192c816d74436de225eb48ffeea12ff9a936e9547bd4b	HCNEW1066	haloclass_newtest1402	1	9cedfb104e3bacff53c192c816d74436de225eb48ffeea12ff9a936e9547bd4b	True	True	0.9998233689288616	0.47000000000000003	1
1066	seq_b77f469981f703a423915644321861c65ef5caa1f4242b4c45da90db0aac7202	HCNEW1067	haloclass_newtest1402	0	b77f469981f703a423915644321861c65ef5caa1f4242b4c45da90db0aac7202	True	True	0.9337178276868582	0.47000000000000003	1
1067	seq_9edb2bf3005e95b51fbd1e1a83f361726aae4c0a02f87117ff887c2537c75136	HCNEW1068	haloclass_newtest1402	0	9edb2bf3005e95b51fbd1e1a83f361726aae4c0a02f87117ff887c2537c75136	True	True	0.01002416790657811	0.47000000000000003	0
1068	seq_ae3184ea0cfac550c76d554b2cf171dd4b3f1ab8421e94bf02bdb1ad654386f6	HCNEW1069	haloclass_newtest1402	0	ae3184ea0cfac550c76d554b2cf171dd4b3f1ab8421e94bf02bdb1ad654386f6	True	True	0.01987024476368409	0.47000000000000003	0
1069	seq_da098cb22847723e9b0c5ebd0bdecf785bebbbff5f7771f8d64f0684ed8af16e	HCNEW1070	haloclass_newtest1402	0	da098cb22847723e9b0c5ebd0bdecf785bebbbff5f7771f8d64f0684ed8af16e	True	True	0.07276150237228003	0.47000000000000003	0
1070	seq_70dab40c431e49b5e8a92f03f13bfd58ccf4dabca383c3d099555add7a408922	HCNEW1071	haloclass_newtest1402	0	70dab40c431e49b5e8a92f03f13bfd58ccf4dabca383c3d099555add7a408922	True	True	0.9787519041023145	0.47000000000000003	1
1071	seq_eb5fecc67a3b015b835319c58643d2f5adc6b07704cc92fb5bc0c76c7952ae62	HCNEW1072	haloclass_newtest1402	1	eb5fecc67a3b015b835319c58643d2f5adc6b07704cc92fb5bc0c76c7952ae62	True	True	0.16085976101128838	0.47000000000000003	0
1072	seq_2ff1b9d72ab826e8a73bf5dfed4f279d062aa22071ca5f5e6b8e36871353e5b3	HCNEW1073	haloclass_newtest1402	0	2ff1b9d72ab826e8a73bf5dfed4f279d062aa22071ca5f5e6b8e36871353e5b3	True	True	0.3950405938596316	0.47000000000000003	0
1073	seq_8c6a3ee0494fb073f13b8f6f401c31c0c6438ac334a8d98ccb4a66459adae739	HCNEW1074	haloclass_newtest1402	0	8c6a3ee0494fb073f13b8f6f401c31c0c6438ac334a8d98ccb4a66459adae739	True	True	0.038903643044179835	0.47000000000000003	0
1074	seq_685ad6f7ff16c2d3ffd41c3a36c0e50a168bf068ecf91738c88b6ed655448600	HCNEW1075	haloclass_newtest1402	0	685ad6f7ff16c2d3ffd41c3a36c0e50a168bf068ecf91738c88b6ed655448600	True	True	0.3213111373821556	0.47000000000000003	0
1075	seq_33b3dae085026fa1e8ff57d62dd28d408d370b6315104d75783990b15372867f	HCNEW1076	haloclass_newtest1402	1	33b3dae085026fa1e8ff57d62dd28d408d370b6315104d75783990b15372867f	True	True	0.999690593919495	0.47000000000000003	1
1076	seq_1eab4d1d8695cbb63c7257adeeb25339b03e882387161794c5109d3d8a664249	HCNEW1077	haloclass_newtest1402	0	1eab4d1d8695cbb63c7257adeeb25339b03e882387161794c5109d3d8a664249	True	True	0.09225064166887016	0.47000000000000003	0
1077	seq_f15ad3506578c8ff5f844f475c056e828e92a429850db4f66184c633b5d6e57d	HCNEW1078	haloclass_newtest1402	1	f15ad3506578c8ff5f844f475c056e828e92a429850db4f66184c633b5d6e57d	True	True	0.6428608447546246	0.47000000000000003	1
1078	seq_f9936b894069c37be410bba3d7c1366f591c268d1523e28234ad55fb34e749aa	HCNEW1079	haloclass_newtest1402	0	f9936b894069c37be410bba3d7c1366f591c268d1523e28234ad55fb34e749aa	True	True	0.9599378865820485	0.47000000000000003	1
1079	seq_752bfdd65570238d68095a6f21532cd66720a43d3ddfa24ff3638b4b300a30ba	HCNEW1080	haloclass_newtest1402	1	752bfdd65570238d68095a6f21532cd66720a43d3ddfa24ff3638b4b300a30ba	True	True	0.9960143154278532	0.47000000000000003	1
1080	seq_e88c23855cae3e9bbf58db6dffe8f2a16eabf120237f0b3d47f5b34ed8be91d5	HCNEW1081	haloclass_newtest1402	1	e88c23855cae3e9bbf58db6dffe8f2a16eabf120237f0b3d47f5b34ed8be91d5	True	True	0.01783261414385789	0.47000000000000003	0
1081	seq_6f2be5d4c9c6f4a018091322ffdb55ed04ba6de01ae4abbcc1f613af872c3389	HCNEW1082	haloclass_newtest1402	0	6f2be5d4c9c6f4a018091322ffdb55ed04ba6de01ae4abbcc1f613af872c3389	True	True	0.044561228926747035	0.47000000000000003	0
1082	seq_ed943c164d692b839c2957c32bedadb9a17058ba3ce080b68c2967d892dc672a	HCNEW1083	haloclass_newtest1402	1	ed943c164d692b839c2957c32bedadb9a17058ba3ce080b68c2967d892dc672a	True	True	0.9999862977780826	0.47000000000000003	1
1083	seq_5943398027e8080646352a01cc58ef384e11af28cf9304621d7bc9714141c4fc	HCNEW1084	haloclass_newtest1402	0	5943398027e8080646352a01cc58ef384e11af28cf9304621d7bc9714141c4fc	True	True	0.925764887121652	0.47000000000000003	1
1084	seq_c131660915543ad65e6e6022e8a3c13a9deeacf647b588cba8a7571f391e5c6d	HCNEW1085	haloclass_newtest1402	1	c131660915543ad65e6e6022e8a3c13a9deeacf647b588cba8a7571f391e5c6d	True	True	0.9520087121429874	0.47000000000000003	1
1085	seq_a7c43c97cb2aa8602d25a3e534b9947cbc1f2959e03a0e79545e1f91562000c1	HCNEW1086	haloclass_newtest1402	0	a7c43c97cb2aa8602d25a3e534b9947cbc1f2959e03a0e79545e1f91562000c1	True	True	0.017115674240119595	0.47000000000000003	0
1086	seq_54fe631a9f34128fe9bd25852f146acbcb79bc82243c4ce3dda36ef8d73deffb	HCNEW1087	haloclass_newtest1402	1	54fe631a9f34128fe9bd25852f146acbcb79bc82243c4ce3dda36ef8d73deffb	True	True	0.36503977143855826	0.47000000000000003	0
